SD,20,26,01,27,07,05,40,   20.50,   20.07, 1023.13,   -84.0,   37.48
SD,20,26,01,27,07,15,40,   20.50,   20.04, 1023.19,   -84.5,   37.53
SD,20,26,01,27,07,25,40,   20.50,   20.02, 1023.00,   -82.9,   37.52
SD,20,26,01,27,07,35,40,   20.50,   20.00, 1022.93,   -82.4,   37.46
SD,20,26,01,27,07,45,40,   20.50,   19.96, 1023.06,   -83.4,   37.50
SD,20,26,01,27,07,55,40,   20.50,   19.94, 1023.04,   -83.2,   37.46
SD,20,26,01,27,08,05,40,   20.50,   19.94, 1023.00,   -83.0,   37.42
SD,20,26,01,27,08,15,40,   20.50,   19.92, 1023.04,   -83.2,   37.41
SD,20,26,01,27,08,25,40,   20.50,   19.92, 1023.10,   -83.8,   37.33
SD,20,26,01,27,08,35,40,   20.50,   19.92, 1022.99,   -82.9,   37.23
SD,20,26,01,27,08,45,40,   20.50,   20.00, 1022.92,   -82.3,   37.13
SD,20,26,01,27,08,55,40,   20.75,   20.03, 1022.79,   -81.2,   37.18
SD,20,26,01,27,09,05,40,   20.75,   20.09, 1022.66,   -80.2,   37.13
SD,20,26,01,27,09,15,40,   20.75,   20.13, 1022.54,   -79.2,   37.12
SD,20,26,01,27,09,25,40,   20.75,   20.17, 1022.55,   -79.2,   37.14
SD,20,26,01,27,09,35,40,   21.00,   20.21, 1022.45,   -78.4,   37.62
SD,20,26,01,27,09,45,40,   21.25,   20.53, 1022.39,   -77.9,   37.46
SD,20,26,01,27,09,55,40,   21.50,   20.67, 1022.37,   -77.7,   37.56
SD,20,26,01,27,10,05,40,   21.75,   20.71, 1022.40,   -78.0,   37.84
SD,20,26,01,27,10,15,40,   21.75,   20.95, 1022.32,   -77.3,   37.60
SD,20,26,01,27,10,25,40,   21.75,   20.98, 1022.18,   -76.2,   37.76
SD,20,26,01,27,10,35,40,   22.25,   21.09, 1022.03,   -74.9,   37.73
SD,20,26,01,27,10,45,40,   22.00,   21.19, 1021.92,   -74.0,   37.63
SD,20,26,01,27,10,55,40,   22.00,   21.29, 1021.93,   -74.1,   37.53
SD,20,26,01,27,11,05,41,   22.00,   21.33, 1021.75,   -72.7,   37.05
SD,20,26,01,27,11,15,41,   21.75,   21.26, 1021.52,   -70.7,   36.99
SD,20,26,01,27,11,25,41,   22.00,   21.19, 1021.34,   -69.3,   37.12
SD,20,26,01,27,11,45,00,   22.00,   21.05, 1020.94,   -65.9,   37.27
SD,20,26,01,27,11,55,00,   22.00,   21.11, 1020.79,   -64.6,   36.50
SD,20,26,01,27,12,05,00,   22.00,   20.87, 1020.71,   -64.0,   37.20
SD,20,26,01,27,12,24,18,   21.75,   20.86, 1020.38,   -61.3,   37.04
SD,20,26,01,27,12,34,18,   21.75,   20.76, 1020.25,   -60.2,   37.34
SD,20,26,01,27,12,44,18,   22.00,   21.06, 1020.15,   -59.4,   36.93
